id,user_id,we_id,event_name,event_time,channel,platform,device_type,city,country,country_code,session_id,experiment_id,campaign_id,event_properties,line_items,revenue,currency
wev527380959110,we_cust8388580360,WE5763434324,Product Searched,2024-12-03 01:24:28,ios,mobile,desktop,Los Angeles,US,US,sess54874880,,,{},[],0.0,USD
wev732896578563,we_cust8235363119,WE8875223388,Order created,2024-08-27 18:45:18,android,web,tablet,London,US,US,sess55493123,,,{},[],148.6,USD
wev923476387445,we_cust7597996327,WE4173831851,Product Viewed,2025-02-21 23:11:55,android,web,desktop,Los Angeles,US,US,sess37909963,,,{},[],0.0,USD
wev322556870725,we_cust7958672456,WE2316725305,Product Viewed,2024-01-08 20:35:26,email,mobile,mobile,Los Angeles,US,US,sess87389405,,,{},[],0.0,USD
wev899084487839,we_cust5358791907,WE8637044947,Product Viewed,2024-11-09 01:25:37,ios,web,tablet,New York,US,US,sess70484165,,,{},[],0.0,USD
wev588763113972,we_cust4361393222,WE8106578499,Order created,2024-03-13 15:20:15,android,web,tablet,Los Angeles,US,US,sess82595238,,,{},[],52.08,USD
wev173943946532,we_cust6329589780,WE9672471586,Added To Cart,2024-01-08 04:25:14,android,mobile,tablet,New York,US,US,sess83501486,,,{},[],0.0,USD
wev877583958386,we_cust8453283834,WE8067718084,Homepage Viewed,2024-09-17 09:18:00,email,web,mobile,Los Angeles,US,US,sess67169747,,,{},[],0.0,USD
wev957738638280,we_cust1197092148,WE9902950358,Checkout created,2024-01-25 01:12:38,ios,mobile,desktop,Los Angeles,US,US,sess49326796,,,{},[],0.0,USD
wev754085001434,we_cust7648059419,WE2788040740,Product Viewed,2024-08-30 03:18:53,ios,web,desktop,New York,US,US,sess27098380,,,{},[],0.0,USD
wev612242489638,we_cust6576395496,WE3122620622,Checkout created,2024-06-07 16:25:18,ios,mobile,desktop,Los Angeles,US,US,sess44635433,,,{},[],0.0,USD
wev132470716845,we_cust2390587865,WE1970303906,Added To Cart,2024-01-19 08:24:25,web,mobile,desktop,Los Angeles,US,US,sess79953742,,,{},[],0.0,USD
wev885280533130,we_cust3396953414,WE4339682366,Product Searched,2025-03-13 11:33:33,ios,mobile,desktop,Los Angeles,US,US,sess85270506,,,{},[],0.0,USD
wev709683324599,we_cust6585609060,WE1863456914,Product Viewed,2024-03-30 04:21:41,ios,web,mobile,New York,US,US,sess36741363,,,{},[],0.0,USD
wev951931722077,we_cust5600836559,WE3948455880,Order created,2024-08-01 14:38:27,ios,web,desktop,Los Angeles,US,US,sess35204611,,,{},[],100.64,USD
wev116669706743,we_cust8133593748,WE4549203143,Category Viewed,2024-06-18 12:00:31,email,mobile,mobile,London,US,US,sess83591507,,,{},[],0.0,USD
wev918060211112,we_cust7316122432,WE4557096896,Product Viewed,2025-01-06 05:22:05,email,web,mobile,New York,US,US,sess73218073,,,{},[],0.0,USD
wev100690107935,we_cust5539308214,WE5975049652,Added To Cart,2024-10-25 08:49:08,email,web,mobile,London,US,US,sess60723748,,,{},[],0.0,USD
wev921188405330,we_cust8997701619,WE4761577160,Product Viewed,2024-07-23 08:21:31,android,mobile,desktop,Los Angeles,US,US,sess59783076,,,{},[],0.0,USD
wev825334136700,we_cust6358023411,WE9821102596,Product Viewed,2024-04-05 08:06:39,ios,web,mobile,New York,US,US,sess54986030,,,{},[],0.0,USD
wev647165611196,we_cust1857596764,WE1166787488,Added To Cart,2024-08-31 03:03:26,android,mobile,tablet,London,US,US,sess20459765,,,{},[],0.0,USD
wev361981871656,we_cust2075321966,WE1856673902,Product Searched,2024-10-07 18:34:55,web,web,mobile,London,US,US,sess65557220,,,{},[],0.0,USD
wev523857183521,we_cust9503597301,WE7779900373,Checkout created,2024-03-25 00:45:23,web,mobile,tablet,Los Angeles,US,US,sess54603270,,,{},[],0.0,USD
wev292181581739,we_cust3258354191,WE8161341450,Category Viewed,2024-06-13 07:33:03,android,mobile,tablet,New York,US,US,sess27056392,,,{},[],0.0,USD
wev133060459425,we_cust3102209245,WE1070271424,Product Viewed,2024-12-13 16:01:10,web,mobile,tablet,New York,US,US,sess77776812,,,{},[],0.0,USD
wev563396871263,we_cust2079501936,WE9206214082,Product Viewed,2024-04-02 13:44:24,web,web,mobile,Los Angeles,US,US,sess53164321,,,{},[],0.0,USD
wev174755628566,we_cust1625217504,WE8508516851,Product Viewed,2024-02-05 01:36:35,android,mobile,tablet,Los Angeles,US,US,sess25944357,,,{},[],0.0,USD
wev383594150236,we_cust9462806178,WE3959716199,Checkout created,2024-02-05 04:09:06,android,mobile,mobile,London,US,US,sess80243581,,,{},[],0.0,USD
wev349196546888,we_cust5584288132,WE1660643395,Homepage Viewed,2025-02-22 10:35:52,email,mobile,mobile,New York,US,US,sess59839734,,,{},[],0.0,USD
wev726894053603,we_cust7872090713,WE5402127887,Product Viewed,2024-09-12 04:34:33,email,web,desktop,Los Angeles,US,US,sess71150281,,,{},[],0.0,USD
wev398180095932,we_cust9182543558,WE5622523513,Product Viewed,2024-08-21 19:53:53,email,mobile,mobile,Los Angeles,US,US,sess19887615,,,{},[],0.0,USD
wev859868822890,we_cust9557663181,WE3149550267,Product Viewed,2025-01-21 01:58:51,email,web,desktop,Los Angeles,US,US,sess61889125,,,{},[],0.0,USD
wev134929888807,we_cust6313758032,WE2503812535,Product Searched,2025-01-07 08:10:26,ios,web,tablet,Los Angeles,US,US,sess95031544,,,{},[],0.0,USD
wev632480646962,we_cust5982744929,WE4703561405,Added To Cart,2025-02-09 05:53:42,email,web,desktop,Los Angeles,US,US,sess34307265,,,{},[],0.0,USD
wev874260972344,we_cust6362597344,WE8665232585,Product Viewed,2024-02-09 05:44:09,android,web,mobile,Los Angeles,US,US,sess72158286,,,{},[],0.0,USD
wev341448136053,we_cust3713284816,WE9343764462,Homepage Viewed,2024-08-23 11:49:51,ios,web,mobile,London,US,US,sess13843309,,,{},[],0.0,USD
wev651566063696,we_cust8468071953,WE2506985524,Product Viewed,2024-09-23 18:00:02,ios,mobile,mobile,New York,US,US,sess15461649,,,{},[],0.0,USD
wev949403743412,we_cust2914590233,WE3254190446,Product Viewed,2024-11-27 19:06:32,android,web,mobile,New York,US,US,sess74614966,,,{},[],0.0,USD
wev197506850958,we_cust9954587710,WE8931642583,Product Viewed,2024-06-17 02:11:55,ios,web,desktop,London,US,US,sess40068798,,,{},[],0.0,USD
wev297930461391,we_cust7287517250,WE7247736896,Product Viewed,2024-12-13 19:37:06,web,web,mobile,London,US,US,sess42298002,,,{},[],0.0,USD
wev584000757336,we_cust8252816758,WE5285800028,Checkout created,2024-03-12 13:07:02,email,web,desktop,London,US,US,sess90923171,,,{},[],0.0,USD
wev329765703597,we_cust2645272822,WE1412814263,Product Viewed,2024-03-20 07:41:58,android,mobile,desktop,New York,US,US,sess66878991,,,{},[],0.0,USD
wev223034785377,we_cust7527316141,WE6327881196,Product Viewed,2024-12-10 15:17:01,android,mobile,tablet,New York,US,US,sess50986088,,,{},[],0.0,USD
wev398121386732,we_cust3878201524,WE1666836472,Product Searched,2024-04-13 21:17:57,android,mobile,desktop,New York,US,US,sess19047790,,,{},[],0.0,USD
wev679851178823,we_cust6169243284,WE9306808799,Product Viewed,2024-04-18 13:49:57,web,web,mobile,Los Angeles,US,US,sess43720143,,,{},[],0.0,USD
wev408048481007,we_cust2869999754,WE2325294490,Product Viewed,2024-12-27 18:59:42,email,mobile,tablet,New York,US,US,sess33972876,,,{},[],0.0,USD
wev953105923997,we_cust2926780541,WE2491721052,Checkout created,2025-02-24 03:31:39,ios,mobile,mobile,Los Angeles,US,US,sess18728556,,,{},[],0.0,USD
wev643260119839,we_cust2224363672,WE1594166365,Category Viewed,2024-02-18 09:14:46,email,mobile,tablet,Los Angeles,US,US,sess40745365,,,{},[],0.0,USD
wev669260083658,we_cust4736031885,WE5945915968,Checkout created,2024-08-07 21:31:10,email,mobile,mobile,Los Angeles,US,US,sess34325887,,,{},[],0.0,USD
wev549487015409,we_cust1506211965,WE9477555530,Homepage Viewed,2024-11-21 02:39:18,web,mobile,desktop,New York,US,US,sess85390338,,,{},[],0.0,USD
wev519025753836,we_cust4590711152,WE6839636562,Product Searched,2024-03-23 19:43:34,web,mobile,mobile,New York,US,US,sess18385261,,,{},[],0.0,USD
wev423975369973,we_cust7038841740,WE6178876355,Product Viewed,2024-08-31 21:23:19,ios,mobile,tablet,New York,US,US,sess64269661,,,{},[],0.0,USD
wev191945467128,we_cust5539308214,WE8576621094,Checkout created,2024-11-14 04:26:11,android,mobile,tablet,London,US,US,sess53791187,,,{},[],0.0,USD
wev795899455753,we_cust7374810067,WE3571216938,Product Viewed,2024-03-14 03:31:54,android,mobile,mobile,London,US,US,sess38112420,,,{},[],0.0,USD
wev527481815650,we_cust5135595227,WE5496675474,Product Viewed,2024-01-05 23:43:53,web,web,tablet,Los Angeles,US,US,sess85102693,,,{},[],0.0,USD
wev287878221021,we_cust2227193073,WE7247269594,Order created,2024-07-16 05:49:31,email,web,desktop,London,US,US,sess54776119,,,{},[],109.76,USD
wev436632192770,we_cust5625980561,WE7366420811,Product Viewed,2024-05-23 07:28:38,android,mobile,tablet,Los Angeles,US,US,sess59797989,,,{},[],0.0,USD
wev568673383207,we_cust1657675888,WE7468373180,Added To Cart,2024-06-07 08:54:13,email,mobile,tablet,London,US,US,sess39550662,,,{},[],0.0,USD
wev912272714146,we_cust1383539822,WE3051423749,Added To Cart,2024-01-31 22:54:06,email,mobile,tablet,Los Angeles,US,US,sess81256822,,,{},[],0.0,USD
wev547991403695,we_cust7226553010,WE2833774873,Product Viewed,2024-06-05 10:19:00,web,mobile,desktop,Los Angeles,US,US,sess95855311,,,{},[],0.0,USD
wev467356950971,we_cust3470617247,WE4629039629,Checkout created,2024-08-17 14:21:11,email,mobile,tablet,New York,US,US,sess12700945,,,{},[],0.0,USD
wev286631573262,we_cust4751509023,WE8759288513,Product Viewed,2024-07-19 22:25:15,ios,web,desktop,Los Angeles,US,US,sess99409327,,,{},[],0.0,USD
wev607410233094,we_cust1083651970,WE5096480923,Checkout created,2024-06-26 00:00:57,web,web,desktop,London,US,US,sess99993517,,,{},[],0.0,USD
wev636868875402,we_cust7928074841,WE5498353852,Product Viewed,2024-07-03 10:00:17,android,web,desktop,Los Angeles,US,US,sess72904012,,,{},[],0.0,USD
wev716607744699,we_cust6131005449,WE3084521872,Checkout created,2024-03-08 06:37:22,web,mobile,tablet,Los Angeles,US,US,sess60099713,,,{},[],0.0,USD
wev403755868493,we_cust4070964768,WE8702384066,Homepage Viewed,2024-10-07 01:10:31,ios,web,tablet,New York,US,US,sess71923321,,,{},[],0.0,USD
wev765975742497,we_cust2068687175,WE4883536637,Order created,2024-08-23 22:32:48,android,mobile,desktop,London,US,US,sess32466606,,,{},[],93.64,USD
wev788089375440,we_cust5913767020,WE2700602373,Product Viewed,2024-12-16 02:56:01,android,web,mobile,Los Angeles,US,US,sess60439835,,,{},[],0.0,USD
wev731839396977,we_cust8287542751,WE7120780093,Product Searched,2024-01-03 23:42:16,android,web,desktop,New York,US,US,sess31769322,,,{},[],0.0,USD
wev945881898263,we_cust1316756902,WE4739932608,Product Viewed,2024-07-14 00:05:06,android,mobile,tablet,London,US,US,sess52373151,,,{},[],0.0,USD
wev559703787096,we_cust9650701349,WE7429760414,Category Viewed,2024-11-19 07:40:55,android,mobile,mobile,New York,US,US,sess48874595,,,{},[],0.0,USD
wev229056191188,we_cust4641561499,WE6557916745,Category Viewed,2024-04-13 21:36:22,email,mobile,desktop,New York,US,US,sess77658224,,,{},[],0.0,USD
wev354869842836,we_cust2349641712,WE1918266402,Checkout created,2024-02-14 00:51:27,android,web,tablet,Los Angeles,US,US,sess67219695,,,{},[],0.0,USD
wev417513988789,we_cust9711080868,WE9540423892,Order created,2024-03-02 14:18:18,email,web,mobile,London,US,US,sess48641827,,,{},[],95.2,USD
wev836034610870,we_cust9481076448,WE2328327413,Product Searched,2025-01-26 13:02:55,ios,web,tablet,London,US,US,sess92586261,,,{},[],0.0,USD
wev818031632906,we_cust3667740351,WE5410294503,Product Viewed,2024-09-28 14:12:46,android,web,desktop,New York,US,US,sess82434440,,,{},[],0.0,USD
wev573816848934,we_cust2148679234,WE6370924501,Product Searched,2024-07-17 16:14:20,android,web,mobile,London,US,US,sess52097679,,,{},[],0.0,USD
wev439614185973,we_cust4600630513,WE9529940878,Homepage Viewed,2024-08-01 10:52:34,web,web,tablet,New York,US,US,sess39056504,,,{},[],0.0,USD
wev718699602844,we_cust1004665657,WE6104104882,Added To Cart,2024-10-26 00:20:22,web,web,mobile,London,US,US,sess80257665,,,{},[],0.0,USD
wev156143199665,we_cust4765583254,WE1291858905,Product Viewed,2024-01-28 14:15:39,android,web,desktop,London,US,US,sess23785838,,,{},[],0.0,USD
wev713608043834,we_cust8203447752,WE9681272242,Product Searched,2024-02-23 15:49:27,ios,web,tablet,London,US,US,sess13271654,,,{},[],0.0,USD
wev970750254639,we_cust1306702926,WE6996173951,Order created,2024-05-24 12:28:35,email,mobile,desktop,New York,US,US,sess30691173,,,{},[],124.84,USD
wev177467884048,we_cust9830946410,WE7646490839,Homepage Viewed,2024-10-19 13:30:25,ios,web,mobile,Los Angeles,US,US,sess48438424,,,{},[],0.0,USD
wev470383713111,we_cust8291250562,WE9049522950,Product Searched,2024-06-23 19:41:14,android,web,tablet,Los Angeles,US,US,sess37270570,,,{},[],0.0,USD
wev159153656458,we_cust2687477596,WE5097889550,Added To Cart,2024-04-19 10:59:11,android,web,tablet,Los Angeles,US,US,sess80158130,,,{},[],0.0,USD
wev750531304784,we_cust2732553940,WE2269277665,Category Viewed,2024-10-31 21:28:52,web,web,desktop,New York,US,US,sess33688420,,,{},[],0.0,USD
wev774959500646,we_cust6691628146,WE9079825579,Product Viewed,2024-07-06 19:48:18,android,web,tablet,Los Angeles,US,US,sess33213547,,,{},[],0.0,USD
wev974782547136,we_cust7079234115,WE9936077538,Homepage Viewed,2025-02-20 14:13:01,android,web,tablet,London,US,US,sess61660438,,,{},[],0.0,USD
wev972570100603,we_cust7710396573,WE6689276095,Added To Cart,2024-05-29 00:51:22,ios,mobile,mobile,Los Angeles,US,US,sess46053104,,,{},[],0.0,USD
wev948858879846,we_cust6868336102,WE9935020196,Product Searched,2024-10-10 13:03:58,android,mobile,desktop,New York,US,US,sess88302244,,,{},[],0.0,USD
wev293613011107,we_cust6043349038,WE3368313850,Product Viewed,2024-02-19 23:32:44,email,mobile,tablet,Los Angeles,US,US,sess41416558,,,{},[],0.0,USD
wev173530954652,we_cust7873709012,WE7719680515,Product Viewed,2024-04-02 11:54:00,android,mobile,mobile,New York,US,US,sess85133084,,,{},[],0.0,USD
wev575200834121,we_cust5071218314,WE6503943475,Category Viewed,2024-08-24 12:40:29,android,web,mobile,New York,US,US,sess87414954,,,{},[],0.0,USD
wev787619453800,we_cust7772180882,WE7057536821,Product Viewed,2024-10-25 21:06:12,email,mobile,desktop,New York,US,US,sess28202661,,,{},[],0.0,USD
wev635962203616,we_cust4311931853,WE3935851436,Product Searched,2024-05-04 19:48:58,web,mobile,mobile,Los Angeles,US,US,sess46234385,,,{},[],0.0,USD
wev219797773727,we_cust8351491401,WE1078608554,Checkout created,2024-11-23 16:05:37,email,web,mobile,New York,US,US,sess96063377,,,{},[],0.0,USD
wev991979152028,we_cust2825989011,WE9928252366,Added To Cart,2024-09-27 10:42:23,android,mobile,tablet,New York,US,US,sess96644736,,,{},[],0.0,USD
wev453569702760,we_cust7699500243,WE4549303157,Homepage Viewed,2024-03-18 12:04:13,ios,mobile,mobile,New York,US,US,sess97715097,,,{},[],0.0,USD
wev505202989197,we_cust5439176290,WE6628981457,Checkout created,2024-04-05 22:48:09,android,mobile,desktop,New York,US,US,sess76300927,,,{},[],0.0,USD
wev335530095200,we_cust8001729836,WE8096902663,Checkout created,2024-11-13 04:49:24,email,mobile,tablet,London,US,US,sess51700615,,,{},[],0.0,USD
wev320424147959,we_cust8902275119,WE7815814678,Homepage Viewed,2024-04-24 16:48:12,email,mobile,desktop,New York,US,US,sess76190469,,,{},[],0.0,USD
wev401741267623,we_cust4659306670,WE4740141137,Homepage Viewed,2025-03-03 12:56:30,ios,mobile,mobile,London,US,US,sess32167489,,,{},[],0.0,USD
wev162613365388,we_cust5625342041,WE5534076984,Category Viewed,2024-08-05 23:01:14,android,mobile,desktop,Los Angeles,US,US,sess81863158,,,{},[],0.0,USD
wev588607481594,we_cust2916728422,WE5444923857,Homepage Viewed,2025-03-26 21:03:57,ios,web,mobile,New York,US,US,sess30681845,,,{},[],0.0,USD
wev618830771695,we_cust3774110439,WE5149946742,Product Viewed,2025-03-18 02:14:22,ios,web,tablet,Los Angeles,US,US,sess51663160,,,{},[],0.0,USD
wev362130870613,we_cust2242377075,WE8780145592,Order created,2024-11-04 01:31:04,ios,web,mobile,New York,US,US,sess78167331,,,{},[],118.97,USD
wev860903691068,we_cust1209063208,WE6161165921,Product Viewed,2024-04-18 07:58:09,android,web,tablet,New York,US,US,sess11717020,,,{},[],0.0,USD
wev797084781154,we_cust7873709012,WE2218238675,Added To Cart,2025-02-23 01:48:04,ios,web,mobile,Los Angeles,US,US,sess62308560,,,{},[],0.0,USD
wev556464969597,we_cust3412365931,WE7641263539,Homepage Viewed,2024-12-05 18:23:51,android,web,mobile,New York,US,US,sess31025305,,,{},[],0.0,USD
wev713923078944,we_cust8012696455,WE7960596782,Homepage Viewed,2024-10-31 13:44:22,ios,mobile,tablet,London,US,US,sess22728904,,,{},[],0.0,USD
wev336367764284,we_cust2918260963,WE9169643221,Product Searched,2024-07-31 09:20:03,android,mobile,tablet,New York,US,US,sess79137373,,,{},[],0.0,USD
wev252525359760,we_cust1558631501,WE9532803781,Product Viewed,2025-01-07 09:06:18,ios,web,tablet,London,US,US,sess62440727,,,{},[],0.0,USD
wev550988756855,we_cust3163970710,WE2031754808,Checkout created,2024-03-01 13:41:47,email,mobile,mobile,Los Angeles,US,US,sess77179252,,,{},[],0.0,USD
wev822357209525,we_cust6313758032,WE7798248119,Product Viewed,2024-07-26 02:20:08,ios,mobile,mobile,New York,US,US,sess55907732,,,{},[],0.0,USD
wev576204954357,we_cust7556046460,WE2708374891,Checkout created,2024-05-26 04:42:41,ios,mobile,tablet,New York,US,US,sess65293816,,,{},[],0.0,USD
wev606325290270,we_cust6072939882,WE5918112858,Added To Cart,2025-02-18 15:18:29,email,mobile,desktop,New York,US,US,sess19859477,,,{},[],0.0,USD
wev102318246796,we_cust3303082117,WE7615167163,Product Viewed,2025-01-15 19:46:47,android,mobile,tablet,New York,US,US,sess29964503,,,{},[],0.0,USD
wev461663320660,we_cust8991514523,WE4086076509,Category Viewed,2025-03-15 20:34:34,email,mobile,mobile,New York,US,US,sess79541583,,,{},[],0.0,USD
wev664678942189,we_cust5976777081,WE7681264247,Order created,2024-03-13 23:36:14,android,web,mobile,London,US,US,sess93229880,,,{},[],71.84,USD
wev454454308315,we_cust4322510552,WE3890263435,Product Viewed,2025-02-06 22:31:57,ios,mobile,desktop,London,US,US,sess90411539,,,{},[],0.0,USD
wev529920540019,we_cust2633177480,WE2099757963,Product Viewed,2024-07-28 04:32:27,email,mobile,tablet,New York,US,US,sess26741852,,,{},[],0.0,USD
wev333487458898,we_cust1431494396,WE2627950700,Checkout created,2024-01-13 17:10:04,android,web,desktop,London,US,US,sess53263974,,,{},[],0.0,USD
wev424300324737,we_cust9032096058,WE8791091611,Product Searched,2024-11-14 18:35:06,email,mobile,mobile,London,US,US,sess96619819,,,{},[],0.0,USD
wev657777501818,we_cust2941508568,WE6988658778,Product Searched,2024-06-25 15:19:24,email,web,desktop,Los Angeles,US,US,sess38874989,,,{},[],0.0,USD
wev914827075615,we_cust1383539822,WE2933330834,Added To Cart,2024-12-26 06:48:22,email,mobile,desktop,London,US,US,sess45360876,,,{},[],0.0,USD
wev858380626895,we_cust3738900744,WE9053847227,Homepage Viewed,2024-12-02 10:07:54,android,mobile,desktop,New York,US,US,sess88608690,,,{},[],0.0,USD
wev395312139222,we_cust7534583219,WE6825125456,Order created,2024-04-20 08:12:29,ios,web,desktop,Los Angeles,US,US,sess15566241,,,{},[],55.39,USD
wev632491387990,we_cust8906163641,WE9414923065,Checkout created,2024-10-08 00:06:41,ios,web,mobile,Los Angeles,US,US,sess97124564,,,{},[],0.0,USD
wev604097550435,we_cust6099808894,WE9174387468,Homepage Viewed,2025-01-06 19:08:30,web,web,mobile,New York,US,US,sess30802364,,,{},[],0.0,USD
wev573832046924,we_cust5570828113,WE7752858970,Order created,2024-08-11 10:24:11,android,mobile,desktop,London,US,US,sess52297247,,,{},[],56.9,USD
wev891758140194,we_cust7910439839,WE3402859575,Homepage Viewed,2025-03-22 18:03:39,android,web,mobile,London,US,US,sess62184171,,,{},[],0.0,USD
wev494902422547,we_cust2546720356,WE1391389722,Homepage Viewed,2024-03-03 04:02:07,ios,web,desktop,Los Angeles,US,US,sess88692370,,,{},[],0.0,USD
wev395937271317,we_cust9943959352,WE8967751807,Product Searched,2024-03-18 10:25:03,ios,web,desktop,New York,US,US,sess46495973,,,{},[],0.0,USD
wev500426425639,we_cust4602080228,WE2672149759,Product Viewed,2025-01-05 23:08:55,ios,mobile,tablet,London,US,US,sess94239874,,,{},[],0.0,USD
